transaction_id,account_id,amount
TRX_101345,ACC_002,149.35213420705637
TRX_101346,ACC_010,375.6732047996401
TRX_101347,ACC_013,376.00898660413617
TRX_101348,ACC_007,37.033384985901
TRX_101349,ACC_003,483.26131595051356
TRX_101350,ACC_008,90.05433501935877
TRX_101351,ACC_017,146.76660210815356
TRX_101352,ACC_012,280.1453789575759
TRX_101353,ACC_014,119.21289039901113
TRX_101354,ACC_003,333.18060282499613
TRX_101355,ACC_018,15.78744767820447
TRX_101356,ACC_011,146.2589998140101
TRX_101357,ACC_016,523.7323880665756
TRX_101358,ACC_015,406.5192268617584
TRX_101359,ACC_008,57.6871320181782
TRX_101360,ACC_003,16.99986073100104
TRX_101361,ACC_016,193.44337082909533
TRX_101362,ACC_011,114.98466235267617
TRX_101363,ACC_002,136.53519380226345
TRX_101364,ACC_017,45.82728541430967
TRX_101365,ACC_006,255.2751856356644
TRX_101366,ACC_013,270.8090060690829
TRX_101367,ACC_015,752.2506538233408
TRX_101368,ACC_014,7.550112484281872
TRX_101369,ACC_010,
TRX_101370,ACC_002,142.3817779137334
TRX_101371,ACC_011,150.07669032078405
TRX_101372,ACC_015,10573.264052419556
TRX_101373,ACC_007,119.5297504265989
TRX_101374,ACC_016,
TRX_101375,ACC_003,75.18057604520013
TRX_101376,ACC_004,321.2396457577293
TRX_101377,ACC_015,522.8997925663093
TRX_101378,ACC_020,2.887980107299649
TRX_101379,ACC_011,320.4125919639244
TRX_101380,ACC_012,106.07701273536587
TRX_101381,ACC_015,5515.550164772068
TRX_101382,ACC_012,92.13952109737777
TRX_101383,ACC_001,339.9896874249138
TRX_101384,ACC_012,244.96367978055358
TRX_101385,ACC_011,228.43269990859798
TRX_101386,ACC_020,2.4027797153903316
TRX_101387,ACC_006,90.20615425191389
TRX_101388,ACC_006,210.1055588341455
TRX_101389,ACC_003,34.64711689780678
TRX_101390,ACC_008,20.82490978126932
TRX_101391,ACC_010,86.43206826713877
TRX_101392,ACC_015,12722.722190961622
TRX_101393,ACC_014,
TRX_101394,ACC_009,35.89233428664694
TRX_101395,ACC_017,401.3701784618369
TRX_101396,ACC_010,102.44104544423014
TRX_101397,ACC_009,57.513974047562186
TRX_101398,ACC_007,58.15245416921789
TRX_101399,ACC_015,351.4786919417972
TRX_101400,ACC_002,263.2961529610779
TRX_101401,ACC_001,231.75679627599575
TRX_101402,ACC_013,55.127405545109696
TRX_101403,ACC_006,206.35347141569804
TRX_101404,ACC_013,113.97158539364484
TRX_101405,ACC_008,122.95602910363411
TRX_101406,ACC_006,189.85628538434048
TRX_101407,ACC_016,473.3985123873029
TRX_101408,ACC_010,147.00978683596168
TRX_101409,ACC_015,579.3937635009174
TRX_101410,ACC_017,7023.6887660126995
TRX_101411,ACC_012,38.35483962512714
TRX_101412,ACC_006,299.2789856127907
TRX_101413,ACC_005,24.157559992510553
TRX_101414,ACC_011,278.46338622080873
TRX_101415,ACC_004,239.35170776214463
TRX_101416,ACC_009,50.457613827106314
TRX_101417,ACC_007,97.79751211619094
TRX_101418,ACC_001,189.31193256509997
TRX_101419,ACC_018,6.079045623041094
TRX_101420,ACC_014,320.8964751174586
TRX_101421,ACC_020,4.240231286386116
TRX_101422,ACC_016,294.3518645217107
TRX_101423,ACC_007,130.49163309751714
TRX_101424,ACC_005,219.17494459806144
TRX_101425,ACC_009,254.05440541342514
TRX_101426,ACC_002,70.98779378233057
TRX_101427,ACC_013,306.6677275830302
TRX_101428,ACC_001,106.44646775391125
TRX_101429,ACC_014,266.40508893068903
TRX_101430,ACC_010,137.07741919568957
TRX_101431,ACC_019,2.39714125519464
TRX_101432,ACC_001,229.25615263723768
TRX_101433,ACC_016,181.12697465168642
TRX_101434,ACC_014,211.42419786590895
TRX_101435,ACC_013,115.18115968407159
TRX_101436,ACC_014,366.91605473368594
TRX_101437,ACC_003,103.71758941849424
TRX_101438,ACC_012,298.7308058465673
TRX_101439,ACC_013,143.52450147499206
TRX_101440,ACC_017,559.5300824330797
TRX_101441,ACC_006,29.718076533551933
TRX_101442,ACC_008,273.58717159838517
TRX_101443,ACC_016,2437.9018171575312
TRX_101444,ACC_004,299.62415638176185
TRX_101445,ACC_017,27.593054109994938
TRX_101446,ACC_017,143.35130160128207
TRX_101447,ACC_015,319.34634641161966
TRX_101448,ACC_002,185.44246460408692
TRX_101449,ACC_009,57.598281807693716
TRX_101450,ACC_005,118.12230439153697
TRX_101451,ACC_006,95.75312847579941
TRX_101452,ACC_010,174.5675599777562
TRX_101453,ACC_019,17.475230555186712
TRX_101454,ACC_002,509.66198409978733
TRX_101455,ACC_010,121.14130223993666
TRX_101456,ACC_010,136.58674029140994
TRX_101457,ACC_003,261.35614272558524
TRX_101458,ACC_017,1670.4241596471318
TRX_101459,ACC_009,145.52283324501906
TRX_101460,ACC_016,197.14857353313715
TRX_101461,ACC_001,72.62876175112547
TRX_101462,ACC_009,236.6741607418342
TRX_101463,ACC_015,2246.70156397461
TRX_101464,ACC_012,138.55367959089793
TRX_101465,ACC_020,22.862596333844074
TRX_101466,ACC_019,7.150808630524051
TRX_101467,ACC_006,102.77708713806821
TRX_101468,ACC_009,156.2146386238052
TRX_101469,ACC_006,200.06067190721853
TRX_101470,ACC_013,229.12472552670326
TRX_101471,ACC_003,109.25539770926747
TRX_101472,ACC_016,402.49111073434096
TRX_101473,ACC_012,252.9725989068074
TRX_101474,ACC_017,93.82888418477282
TRX_101475,ACC_014,394.36810778201465
TRX_101476,ACC_015,524.1921097108183
TRX_101477,ACC_020,20.952638865838644
TRX_101478,ACC_008,278.48263959881416
TRX_101479,ACC_015,272.2807798618304
TRX_101480,ACC_015,293.0405088937544
TRX_101481,ACC_009,111.22392411744784
TRX_101482,ACC_005,207.12014584257395
TRX_101483,ACC_019,2.27076523528098
TRX_101484,ACC_013,323.42622441864296
TRX_101485,ACC_012,166.87577010367377
TRX_101486,ACC_016,339.22932022357264
TRX_101487,ACC_013,254.11752651770064
TRX_101488,ACC_016,184.94109710793606
TRX_101489,ACC_015,75.89584326450455
TRX_101490,ACC_007,268.78350540113945
TRX_101491,ACC_007,55.83845866026715
TRX_101492,ACC_016,4764.143432059949
TRX_101493,ACC_007,264.6763945442653
TRX_101494,ACC_003,169.18131565965498
TRX_101495,ACC_002,376.46971669903564
TRX_101496,ACC_001,162.34554371315437
TRX_101497,ACC_017,419.94531714490995
TRX_101498,ACC_010,95.9885175262355
TRX_101499,ACC_010,142.07184547943524
