Invoice ID,Branch,Date,Sales,log_Sales,zscore_log_Sales,was_outlier,Sales_silver,is_treated
458-61-0011,Cairo,2/20/2019,253.26,5.538357365521977,0.11597213613473398,0,253.26,0
592-34-6155,Giza,1/14/2019,133.434,4.901073372286445,-0.5774382849650738,0,133.434,0
797-88-0493,Alex,3/26/2019,269.934,5.601875248783002,0.18508412175951314,0,269.934,0
207-73-1363,Cairo,3/1/2019,145.971,4.9902352884051275,-0.48042376324763963,0,145.971,0
390-31-6381,Giza,1/7/2019,85.743,4.462949723928571,-1.054148051295791,0,85.743,0
443-82-0585,Alex,2/1/2019,326.256,5.790742739228502,0.39058541705640626,0,326.256,0
339-18-7061,Giza,2/13/2019,195.258,5.2794301201628855,-0.1657591675609857,0,195.258,0
359-90-3665,Cairo,1/14/2019,75.936,4.3429739074101805,-1.184690293587861,0,75.936,0
375-72-3056,Cairo,1/19/2019,198.639,5.296510735572634,-0.14717424019793404,0,198.639,0
127-47-6963,Alex,3/9/2019,217.182,5.385329576870652,-0.05053300834560133,0,217.182,0
278-86-2735,Alex,3/27/2019,164.871,5.111210377817527,-0.3487942408016929,0,164.871,0
695-28-6250,Alex,2/4/2019,226.065,5.425236320105229,-0.007111626473888505,0,226.065,0
379-17-6588,Giza,3/14/2019,625.905,6.440795014001825,1.0978886388099536,0,625.905,0
227-50-3718,Alex,3/4/2019,76.755,4.3535628576733005,-1.1731687607408225,0,76.755,0
302-15-2162,Giza,3/3/2019,293.139,5.684052444724769,0.27449876993462013,0,293.139,0
788-07-8452,Giza,1/27/2019,178.164,5.188301587502014,-0.26491350829025034,0,178.164,0
560-49-6611,Alex,2/7/2019,47.859,3.888938598980772,-1.6787130805306032,0,47.859,0
880-35-0356,Alex,2/5/2019,236.88,5.471766344838393,0.04351635788862317,0,236.88,0
585-11-6748,Cairo,3/15/2019,304.92,5.723323629863036,0.317228619284139,0,304.92,0
470-31-3286,Cairo,3/1/2019,46.683,3.864574940240835,-1.705222478296299,0,46.683,0
152-68-2907,Alex,2/15/2019,164.43,5.108548144618925,-0.35169094033110765,0,164.43,0
123-35-4896,Giza,2/17/2019,440.937,6.09116733798212,0.7174687998836529,0,440.937,0
258-69-7810,Giza,1/26/2019,193.4625,5.27023934241324,-0.17575938902780822,0,193.4625,0
334-64-2006,Alex,3/24/2019,147.672,5.001742537147944,-0.4679030561827321,0,147.672,0
219-61-4139,Giza,1/23/2019,87.234,4.479992376259862,-1.0356044304687575,0,87.234,0
881-41-7302,Giza,1/26/2019,68.2395,4.237571509022548,-1.2993756179121552,0,68.2395,0
373-09-4567,Giza,3/14/2019,814.38,6.7036542622452435,1.383898241983971,0,814.38,0
642-30-6693,Cairo,3/17/2019,343.413,5.841841518647223,0.44618453225546895,0,343.413,0
484-22-8230,Giza,1/8/2019,381.3915,5.946444952896727,0.560000526633705,0,381.3915,0
830-58-2383,Cairo,2/8/2019,133.35,4.9004483350615,-0.5781183700291145,0,133.35,0
559-98-9873,Alex,2/10/2019,394.3275,5.979714535300091,0.5962002043111654,0,394.3275,0
544-32-5024,Giza,3/28/2019,209.118,5.347669277670006,-0.09151009894359706,0,209.118,0
318-12-0304,Alex,1/23/2019,32.1405,3.5007560993921456,-2.1010833163445186,0,32.1405,0
349-97-8902,Cairo,1/17/2019,121.569,4.8086741367165455,-0.6779752410567111,0,121.569,0
421-95-9805,Alex,2/7/2019,30.408,3.4470626375341054,-2.159505631030728,0,30.408,0
277-35-5865,Giza,3/9/2019,935.2665,6.841900158174134,1.5343196332771665,0,935.2665,0
789-23-8625,Cairo,1/24/2019,293.643,5.68576445400189,0.2763615580893139,0,293.643,0
284-54-4231,Giza,1/19/2019,84.9765,4.454074003098381,-1.0638054683716218,0,84.9765,0
443-59-0061,Alex,2/3/2019,708.225,6.564172824565779,1.232132493175687,0,708.225,0
509-29-3912,Alex,3/20/2019,365.904,5.905100233454983,0.5150145241251539,0,365.904,0
327-40-9673,Cairo,1/13/2019,457.38,6.127698534431261,0.7572173461863314,0,457.38,0
840-19-2096,Giza,3/14/2019,461.5275,6.136706014644296,0.7670181268647509,0,461.5275,0
828-46-6863,Alex,1/23/2019,620.739,6.432520390528617,1.0888852585149786,0,620.739,0
641-96-3695,Giza,2/7/2019,273.798,5.616036282301331,0.200492335867166,0,273.798,0
420-97-3340,Alex,3/28/2019,225.792,5.42403329786287,-0.008420600445495115,0,225.792,0
436-54-4512,Alex,3/20/2019,96.1905,4.576672970064344,-0.9304090513697432,0,96.1905,0
670-79-6321,Cairo,1/17/2019,695.2365,6.54568940146644,1.2120212110303312,0,695.2365,0
852-62-7105,Cairo,1/12/2019,874.125,6.774366733297362,1.4608384520782414,0,874.125,0
598-06-7312,Cairo,2/16/2019,95.9175,4.573860101145976,-0.9334696533021429,0,95.9175,0
135-13-8269,Cairo,1/26/2019,165.648,5.115883803481614,-0.3437092204777708,0,165.648,0
816-57-2053,Alex,3/9/2019,127.827,4.8584704190307075,-0.6237933355715903,0,127.827,0
628-90-8624,Cairo,3/14/2019,867.09,6.766295395921207,1.4520562615505568,0,867.09,0
856-66-2701,Alex,1/25/2019,167.895,5.129277220059996,-0.32913622832959244,0,167.895,0
308-39-1707,Alex,1/26/2019,12.6945,2.6169942923734832,-3.0626791719778343,1,19.188435,1
149-61-1929,Alex,1/19/2019,673.995,6.514705283437688,1.178308281539283,0,673.995,0
655-07-2265,Alex,3/5/2019,246.6765,5.512123459164566,0.08742777561811566,0,246.6765,0
589-02-8023,Alex,1/15/2019,175.917,5.175680696039717,-0.2786459380333772,0,175.917,0
420-04-7590,Cairo,3/18/2019,314.055,5.752747226758876,0.3492435905220479,0,314.055,0
182-88-2763,Cairo,3/20/2019,251.7165,5.532268307078522,0.10934680641643864,0,251.7165,0
188-55-0967,Cairo,1/15/2019,697.935,6.54955774792428,1.2162302477780962,0,697.935,0
610-46-4100,Alex,3/3/2019,212.7825,5.3649591430425545,-0.07269749270211728,0,212.7825,0
318-81-2368,Giza,3/19/2019,48.51,3.9021746693733315,-1.6643112922509167,0,48.51,0
364-33-8584,Cairo,3/8/2019,92.5575,4.538576220538107,-0.971861031039596,0,92.5575,0
665-63-9737,Cairo,2/27/2019,165.123,5.112728477833775,-0.3471424397479846,0,165.123,0
695-09-5146,Cairo,2/23/2019,311.1885,5.743607172040946,0.33929855933013336,0,311.1885,0
155-45-3814,Giza,3/19/2019,743.82,6.613142578448728,1.2854150767986205,0,743.82,0
794-32-2436,Cairo,3/27/2019,116.907,4.769896178130305,-0.7201684247520341,0,116.907,0
131-15-8856,Giza,3/30/2019,609.168,6.413734329085096,1.0684446842739366,0,609.168,0
273-84-2164,Giza,2/16/2019,63.2625,4.162976257381623,-1.3805405701177922,0,63.2625,0
706-36-6154,Alex,1/18/2019,182.952,5.214674854011385,-0.23621751399233418,0,182.952,0
778-89-7974,Giza,3/30/2019,442.323,6.094298624005371,0.7208758623283611,0,442.323,0
574-31-8277,Cairo,3/20/2019,35.3115,3.5921344955065986,-2.0016571063632336,0,35.3115,0
859-71-0933,Giza,1/16/2019,32.529,3.5124107359952172,-2.088402240779336,0,32.529,0
740-11-5257,Giza,2/24/2019,259.77,5.5636387927611155,0.14348013146173477,0,259.77,0
369-82-2676,Cairo,1/15/2019,397.215,5.986992060433425,0.6041186705222016,0,397.215,0
563-47-4072,Cairo,1/22/2019,351.603,5.8653427781521925,0.4717555781670117,0,351.603,0
742-04-5161,Alex,2/3/2019,764.19,6.640124169001876,1.3147729710278675,0,764.19,0
149-15-7606,Cairo,3/6/2019,352.674,5.868375584886417,0.4750554881239776,0,352.674,0
133-77-3154,Cairo,2/16/2019,252.756,5.536373175396648,0.11381319581150201,0,252.756,0
169-52-4504,Alex,3/14/2019,49.4235,3.920457336248589,-1.6444184471906858,0,49.4235,0
250-81-7186,Giza,2/27/2019,104.6745,4.660363614953607,-0.8393476628353369,0,104.6745,0
562-12-5430,Alex,1/18/2019,277.6725,5.630037257211853,0.21572639479782083,0,277.6725,0
816-72-8853,Alex,1/29/2019,146.6325,4.994726077630075,-0.47553746439093775,0,146.6325,0
491-38-3499,Alex,2/26/2019,58.2225,4.081301537250145,-1.469408488786269,0,58.2225,0
322-02-2271,Cairo,2/3/2019,135.3555,4.9152654458451375,-0.5619962970804423,0,135.3555,0
842-29-4695,Giza,1/16/2019,125.979,4.844021718455348,-0.6395145519471005,0,125.979,0
725-67-2480,Cairo,3/24/2019,370.125,5.916538933083924,0.5274606448668159,0,370.125,0
641-51-2661,Giza,2/12/2019,914.55,6.819524977587723,1.5099738415151047,0,914.55,0
714-02-3114,Giza,2/21/2019,207.48,5.339843113376535,-0.10002552367720763,0,207.48,0
518-17-2983,Alex,2/4/2019,204.246,5.32420925971389,-0.11703627110958623,0,204.246,0
779-42-2410,Cairo,2/20/2019,181.881,5.208835668098042,-0.2425709645826966,0,181.881,0
190-14-3147,Cairo,2/23/2019,75.474,4.33695081378279,-1.1912438488831822,0,75.474,0
408-66-6712,Giza,2/16/2019,300.573,5.70901210958,0.30165666484722437,0,300.573,0
679-22-6530,Cairo,1/17/2019,85.302,4.457852772791878,-1.0596938975300196,0,85.302,0
588-47-8641,Alex,1/14/2019,588.42,6.37913900254092,1.030802502449645,0,588.42,0
642-61-4706,Cairo,3/30/2019,196.14,5.283914136237293,-0.1608802383749769,0,196.14,0
576-31-4774,Cairo,3/2/2019,231.2415,5.447777778531203,0.017415087432734924,0,231.2415,0
556-41-6224,Giza,2/15/2019,282.576,5.647480164842838,0.23470552192793823,0,282.576,0
811-03-8790,Alex,3/1/2019,477.54,6.1707398019655315,0.8040493139784014,0,477.54,0
242-11-3142,Cairo,2/24/2019,175.917,5.175680696039717,-0.2786459380333772,0,175.917,0
752-23-3760,Cairo,2/19/2019,470.988,6.1569535615335536,0.7890489014703347,0,470.988,0
274-05-5470,Alex,2/23/2019,308.574,5.735197158860945,0.3301478653812836,0,308.574,0
648-94-3045,Giza,2/7/2019,618.975,6.429679154645515,1.0857937913024682,0,618.975,0
130-67-4723,Alex,1/11/2019,305.55,5.725380874208697,0.31946704780764124,0,305.55,0
528-87-5606,Cairo,2/12/2019,41.454,3.748421136822252,-1.8316060978375739,0,41.454,0
320-85-2052,Cairo,1/14/2019,36.5505,3.62568669370072,-1.9651499225557607,0,36.5505,0
370-96-0655,Giza,1/9/2019,310.716,5.742092516864285,0.3376505065075025,0,310.716,0
105-10-6182,Alex,2/27/2019,45.108,3.830986470738766,-1.7417691278728558,0,45.108,0
510-79-0415,Cairo,1/24/2019,145.404,4.986369923558333,-0.48462955579000744,0,145.404,0
241-96-5076,Cairo,1/8/2019,103.11,4.645448032486661,-0.8555768799961881,0,103.11,0
767-97-4650,Cairo,1/8/2019,136.143,4.921024177072693,-0.555730386924397,0,136.143,0
648-83-1321,Alex,1/16/2019,667.38,6.504856874071287,1.1675925099862454,0,667.38,0
173-57-2300,Giza,3/13/2019,153.048,5.037264242160607,-0.4292529085366885,0,153.048,0
305-03-2383,Alex,2/15/2019,211.365,5.358306492362008,-0.0799360509568244,0,211.365,0
394-55-6384,Giza,1/25/2019,663.2955,6.498727080600381,1.1609228576537969,0,663.2955,0
266-20-6657,Giza,3/12/2019,404.544,6.005229375683696,0.6239621697810103,0,404.544,0
689-05-1884,Alex,3/4/2019,510.615,6.23757238905595,0.8767679336981176,0,510.615,0
196-01-2849,Giza,2/10/2019,539.343,6.292204123098779,0.936211155417402,0,539.343,0
372-62-5264,Giza,1/16/2019,497.07,6.210740629395701,0.8475730661628432,0,497.07,0
800-09-8606,Alex,1/29/2019,458.6925,6.130557787691056,0.7603284175892702,0,458.6925,0
182-52-7000,Alex,1/1/2019,113.568,4.741168533176402,-0.7514261506578059,0,113.568,0
826-58-8051,Cairo,1/6/2019,261.198,5.569099943535443,0.14942225286806435,0,261.198,0
868-06-0466,Alex,2/19/2019,657.531,6.490011596764709,1.151439789852424,0,657.531,0
751-41-9720,Giza,1/12/2019,1023.75,6.932203959384447,1.632576607387316,1,950.26575,1
626-43-7888,Giza,2/7/2019,507.444,6.231355081597158,0.8700030599073606,0,507.444,0
176-64-7711,Cairo,3/27/2019,101.808,4.63286317100484,-0.8692701065517269,0,101.808,0
191-29-0321,Cairo,2/27/2019,207.585,5.340346632023357,-0.0994776594900788,0,207.585,0
729-06-2010,Cairo,1/6/2019,760.4415,6.63521334732253,1.3094296469137114,0,760.4415,0
640-48-5028,Cairo,3/2/2019,835.2855,6.728970061961432,1.4114436370166572,0,835.2855,0
186-79-9562,Cairo,3/29/2019,527.5095,6.270060780550818,0.9121176199705382,0,527.5095,0
834-45-5519,Cairo,1/31/2019,180.6,5.201806466167193,-0.2502192374447207,0,180.6,0
162-65-8559,Giza,1/21/2019,72.429,4.2963189529586945,-1.235454210391026,0,72.429,0
760-27-5490,Giza,1/20/2019,131.208,4.884376439958828,-0.5956057377792989,0,131.208,0
445-30-9252,Alex,1/17/2019,80.955,4.406170316141323,-1.1159280951717752,0,80.955,0
786-94-2700,Alex,2/28/2019,507.906,6.23226332366087,0.8709912920276461,0,507.906,0
728-88-7867,Giza,3/19/2019,317.226,5.762761822182231,0.3601401843536245,0,317.226,0
183-21-3799,Giza,2/19/2019,733.6035,6.599330897871902,1.2703869835991528,0,733.6035,0
268-20-3585,Giza,2/4/2019,130.8825,4.881911374651093,-0.5982879045859638,0,130.8825,0
735-32-9839,Giza,1/31/2019,829.08,6.721522081688025,1.4033397034602755,0,829.08,0
258-92-7466,Alex,2/6/2019,187.32,5.238142643511966,-0.2106828858318782,0,187.32,0
857-16-3520,Alex,3/28/2019,525.231,6.265740279831744,0.9074166071492921,0,525.231,0
482-17-1179,Alex,1/19/2019,37.611,3.653537209966645,-1.9348465751991848,0,37.611,0
788-21-5741,Alex,2/17/2019,142.947,4.969445176271375,-0.5030448875225275,0,142.947,0
821-14-9046,Cairo,1/18/2019,110.124,4.710646694918438,-0.7846360867990592,0,110.124,0
418-05-0656,Cairo,2/2/2019,187.866,5.241037768895039,-0.20753278300123787,0,187.866,0
678-79-0726,Giza,1/18/2019,856.4535,6.753966950164489,1.438642033585611,0,856.4535,0
776-68-1096,Cairo,3/18/2019,138.978,4.941485267403929,-0.5334672618289258,0,138.978,0
592-46-1692,Giza,1/11/2019,270.2595,5.603075927282852,0.18639054557216764,0,270.2595,0
434-35-9162,Cairo,2/4/2019,98.028,4.595402638429039,-0.9100298368191223,0,98.028,0
149-14-0304,Giza,2/6/2019,239.4,5.4823042026610525,0.05498229851770082,0,239.4,0
442-44-6497,Giza,1/8/2019,175.0455,5.170742484354182,-0.2840190644270936,0,175.0455,0
174-64-0215,Cairo,3/5/2019,732.27,6.59751398331238,1.2684100510177707,0,732.27,0
210-74-9613,Giza,3/16/2019,408.492,6.014917367082758,0.6345033951482574,0,408.492,0
299-29-0180,Cairo,3/9/2019,383.523,5.95200360510206,0.5660487365485315,0,383.523,0
247-11-2470,Alex,3/1/2019,93.744,4.551178517419194,-0.958148833526564,0,93.744,0
635-28-5728,Alex,2/28/2019,176.4,5.17840706987548,-0.2756794489176954,0,176.4,0
756-49-0168,Alex,2/8/2019,20.685,3.0766207772873297,-2.562572786385715,0,20.685,0
438-23-1242,Cairo,1/24/2019,557.718,6.325644873594237,0.972597076182839,0,557.718,0
238-45-6950,Cairo,3/1/2019,56.406,4.050148827479406,-1.5033048581126902,0,56.406,0
607-65-2441,Giza,3/10/2019,860.475,6.75864603639428,1.4437332130086016,0,860.475,0
386-27-7606,Giza,3/23/2019,596.82,6.393289705295551,1.0461994759498419,0,596.82,0
137-63-5492,Giza,1/29/2019,616.98,6.426456094474468,1.0822868720417333,0,616.98,0
197-77-7132,Cairo,1/12/2019,769.104,6.646525570662347,1.3217381524354226,0,769.104,0
805-86-0265,Alex,3/20/2019,887.922,6.79000949263199,1.4778588895166855,0,887.922,0
733-29-1227,Giza,3/23/2019,408.7335,6.015506948356768,0.6351449016097773,0,408.7335,0
451-73-2711,Giza,1/14/2019,89.0715,4.500603799370758,-1.0131777325907352,0,89.0715,0
373-14-0504,Alex,2/12/2019,150.423,5.020077244921111,-0.44795358691521414,0,150.423,0
546-80-2899,Alex,2/20/2019,79.149,4.383887402371365,-1.1401734940591857,0,79.149,0
345-68-9016,Giza,1/2/2019,266.028,5.587353521815747,0.16928344746305565,0,266.028,0
390-17-5806,Giza,2/2/2019,40.341,3.7218547436078886,-1.860512227759884,0,40.341,0
457-13-1708,Cairo,1/8/2019,684.915,6.530753713343276,1.195770117482041,0,684.915,0
664-14-2882,Giza,1/30/2019,55.2825,4.030383652012992,-1.5248107782185678,0,55.2825,0
487-79-6868,Cairo,3/26/2019,116.1405,4.763374069049317,-0.7272649444391925,0,116.1405,0
314-23-4520,Giza,1/15/2019,597.0405,6.393658477409855,1.046600726302563,0,597.0405,0
210-30-7976,Cairo,3/14/2019,93.744,4.551178517419194,-0.958148833526564,0,93.744,0
585-86-8361,Alex,2/3/2019,143.22,4.971339911488614,-0.500983280517167,0,143.22,0
807-14-7833,Alex,2/22/2019,182.91,5.21444650751089,-0.23646597126530114,0,182.91,0
775-72-1988,Cairo,1/24/2019,384.72,5.9551117176421835,0.5694305845913958,0,384.72,0
288-38-3758,Giza,1/25/2019,267.3405,5.592256696468334,0.17461845106688723,0,267.3405,0
652-43-6591,Alex,3/9/2019,817.236,6.707150803549614,1.3877027282161558,0,817.236,0
785-96-0615,Cairo,2/17/2019,300.216,5.70782761536481,0.30036785069017147,0,300.216,0
406-46-7107,Alex,1/11/2019,608.076,6.411943054669165,1.066495649996848,0,608.076,0
250-17-5703,Alex,2/27/2019,197.925,5.292927869263599,-0.15107265418991178,0,197.925,0
156-95-3964,Alex,3/25/2019,232.638,5.4537729089574185,0.023938216771484375,0,232.638,0
842-40-8179,Cairo,2/11/2019,810.6,6.69900760795166,1.378842350819875,0,810.6,0
525-09-8450,Cairo,1/31/2019,757.365,6.631164800086848,1.3050245388718733,0,757.365,0
410-67-1709,Alex,1/20/2019,536.592,6.287099908145836,0.9306574056332051,0,536.592,0
587-73-4862,Alex,3/26/2019,56.1225,4.045198084580562,-1.508691619359925,0,56.1225,0
787-87-2010,Alex,1/20/2019,233.1,5.455748374496865,0.026087664123239405,0,233.1,0
593-14-4239,Cairo,3/5/2019,801.864,6.688185334721217,1.3670669459491536,0,801.864,0
801-88-0346,Giza,1/5/2019,239.589,5.483090083459688,0.0558373928575874,0,239.589,0
388-76-2555,Cairo,2/13/2019,86.247,4.46874317653724,-1.047844361801563,0,86.247,0
711-31-1234,Cairo,3/16/2019,401.688,5.998162068555703,0.6162724357477066,0,401.688,0
886-54-6089,Alex,1/15/2019,72.009,4.290582721220324,-1.2416956394986916,0,72.009,0
707-32-7409,Cairo,2/26/2019,401.268,5.9971185331621815,0.615136994838575,0,401.268,0
759-98-4285,Giza,2/27/2019,631.1445,6.4491180072533965,1.1069446488724093,0,631.1445,0
201-63-8275,Giza,2/17/2019,499.7265,6.216060043839108,0.8533609683357507,0,499.7265,0
471-06-8611,Giza,2/6/2019,55.041,4.026083565706457,-1.5294895787034843,0,55.041,0
200-16-5952,Giza,1/17/2019,137.865,4.933502238166431,-0.5421533668056433,0,137.865,0
120-54-2248,Cairo,1/22/2019,151.515,5.027262951866112,-0.4401350254394492,0,151.515,0
102-77-2261,Giza,3/5/2019,480.0285,6.175926519909709,0.8096928328992801,0,480.0285,0
875-31-8302,Cairo,1/3/2019,98.049,4.59561467718244,-0.9097991235376877,0,98.049,0
102-06-2002,Giza,3/20/2019,132.5625,4.894569533079366,-0.5845149257268305,0,132.5625,0
457-94-0464,Cairo,1/31/2019,830.3715,6.723076746702475,1.4050312898390043,0,830.3715,0
629-42-4133,Giza,2/19/2019,183.12,5.215587718949041,-0.23522425185560028,0,183.12,0
534-53-3526,Alex,2/11/2019,397.992,5.988941366563544,0.6062396545715188,0,397.992,0
307-04-2070,Alex,2/5/2019,32.151,3.5010728820894084,-2.10073863418423,0,32.151,0
468-99-7231,Giza,3/3/2019,369.684,5.91534994763901,0.5261669439316118,0,369.684,0
516-77-6464,Giza,2/24/2019,53.34,3.9952606039982017,-1.5630271586278637,0,53.34,0
404-91-5964,Alex,2/4/2019,548.163,6.308395300903258,0.9538283112516551,0,548.163,0
886-77-9084,Giza,2/19/2019,603.876,6.405023478346255,1.0589666576122425,0,603.876,0
790-38-4466,Giza,1/23/2019,57.6975,4.0723971364892755,-1.4790971116714728,0,57.6975,0
704-10-4056,Giza,1/14/2019,190.4805,5.25478597575967,-0.19257375372612437,0,190.4805,0
497-37-6538,Alex,1/17/2019,432.9885,6.073018036053482,0.6977210653938694,0,432.9885,0
651-96-5970,Alex,3/3/2019,48.7305,3.9066184269692865,-1.6594761671597742,0,48.7305,0
400-80-4065,Giza,2/15/2019,287.91,5.666115220926443,0.2549817915711574,0,287.91,0
744-16-7898,Cairo,1/15/2019,1022.385,6.930871039237975,1.6311262952346999,1,950.26575,1
263-12-5321,Alex,2/27/2019,680.61,6.524457646768985,1.18891954815833,0,680.61,0
702-72-0487,Alex,2/26/2019,97.881,4.593917106926851,-0.9116462010074959,0,97.881,0
605-83-1050,Cairo,3/15/2019,57.078,4.061786934661925,-1.4906417677355672,0,57.078,0
443-60-9639,Giza,1/24/2019,63.9135,4.173055614405136,-1.3695735110479335,0,63.9135,0
864-24-7918,Alex,2/22/2019,257.145,5.553521442553928,0.13247173309923654,0,257.145,0
359-94-5395,Cairo,3/15/2019,97.419,4.589233874849738,-0.9167418914079591,0,97.419,0
401-09-4232,Giza,2/11/2019,455.1225,6.122761413787905,0.7518454069242941,0,455.1225,0
751-15-6198,Cairo,1/12/2019,144.963,4.983353164933347,-0.48791200425993886,0,144.963,0
324-41-6833,Giza,3/3/2019,253.68,5.540007855148825,0.11776798652376239,0,253.68,0
474-33-8305,Giza,3/23/2019,495.3165,6.2072138280613105,0.8437356548605458,0,495.3165,0
759-29-9521,Alex,3/4/2019,462.672,6.139177405705356,0.7697071765420406,0,462.672,0
831-81-6575,Cairo,2/23/2019,714.3255,6.572737683856798,1.241451670733393,0,714.3255,0
220-68-6701,Alex,3/17/2019,325.374,5.788043963054431,0.3876489561642757,0,325.374,0
618-34-8551,Alex,1/16/2019,195.678,5.281567873689921,-0.16343313930808154,0,195.678,0
257-60-7754,Alex,1/8/2019,210.966,5.356425884451698,-0.0819822864450103,0,210.966,0
559-61-5987,Cairo,1/14/2019,18.6375,2.9774410035817396,-2.670487451401253,1,19.188435,1
189-55-2313,Giza,1/31/2019,652.89,6.482939141592058,1.143744454379492,0,652.89,0
565-91-4567,Cairo,3/15/2019,90.3,4.514150787600923,-0.9984376435362134,0,90.3,0
380-60-5336,Alex,2/24/2019,422.73,6.0490964599406984,0.671692685045697,0,422.73,0
815-04-6282,Giza,2/8/2019,341.0925,5.835081168329031,0.43882878911633966,0,341.0925,0
674-56-6360,Alex,3/22/2019,99.9075,4.614204255617962,-0.8895723368180043,0,99.9075,0
778-34-2523,Alex,1/24/2019,408.408,6.014712213827672,0.6342801737799056,0,408.408,0
499-27-7781,Cairo,3/14/2019,446.964,6.1047128720433195,0.732207306698662,0,446.964,0
477-59-2456,Giza,1/23/2019,333.984,5.814082769490434,0.41598103405635634,0,333.984,0
832-51-6761,Alex,1/19/2019,284.592,5.654564218868626,0.24241347778004776,0,284.592,0
869-11-3082,Cairo,1/27/2019,403.872,6.003570967769692,0.6221577037310061,0,403.872,0
190-59-3964,Cairo,2/3/2019,247.59,5.515804953006089,0.09143350339729067,0,247.59,0
366-43-6862,Cairo,3/25/2019,222.138,5.407790414141985,-0.026094016003276786,0,222.138,0
186-43-8965,Alex,2/24/2019,100.128,4.616387041193256,-0.8871973104859434,0,100.128,0
784-21-9238,Giza,2/7/2019,10.6785,2.4577495444953943,-3.2359488113476527,1,19.188435,1
276-75-6884,Alex,3/4/2019,216.4365,5.381906853878878,-0.05425717499065494,0,216.4365,0
109-86-4363,Cairo,2/14/2019,441.588,6.092639314732453,0.7190704155355936,0,441.588,0
569-76-2760,Alex,1/29/2019,92.442,4.537340922960441,-0.9732051228771519,0,92.442,0
222-42-0244,Cairo,1/28/2019,681.4395,6.525673878441298,1.190242894931519,0,681.4395,0
760-53-9233,Alex,3/26/2019,130.032,4.8754415681800785,-0.6053275153044498,0,130.032,0
538-22-0304,Giza,3/24/2019,681.975,6.526458255679793,1.1910963532907735,0,681.975,0
416-17-9926,Alex,1/1/2019,779.31,6.659691276624346,1.336063379197884,0,779.31,0
237-44-6163,Alex,1/24/2019,88.704,4.496515361158579,-1.0176262448591105,0,88.704,0
636-17-0325,Cairo,2/25/2019,262.794,5.575168495521142,0.1560252700982717,0,262.794,0
343-75-9322,Cairo,1/9/2019,99.54,4.610555658264429,-0.8935422708728235,0,99.54,0
528-14-9470,Alex,2/14/2019,95.865,4.573318256538909,-0.9340592188665461,0,95.865,0
427-45-9297,Cairo,3/12/2019,299.3655,5.705000066423734,0.2972912758464237,0,299.3655,0
807-34-3742,Alex,3/26/2019,54.999,4.0253338334328514,-1.5303053408708553,0,54.999,0
288-62-1085,Alex,1/9/2019,202.335,5.314854865186966,-0.1272145192954792,0,202.335,0
670-71-7306,Cairo,1/2/2019,281.169,5.642506182215248,0.22929347419890425,0,281.169,0
660-29-7083,Giza,1/15/2019,586.635,6.376106006855314,1.027502386900104,0,586.635,0
271-77-8740,Giza,1/1/2019,184.086,5.220820581926993,-0.22953052384797087,0,184.086,0
497-36-0989,Alex,2/15/2019,163.611,5.10358511468561,-0.3570910707478757,0,163.611,0
291-59-1384,Cairo,2/28/2019,63.315,4.163792885530679,-1.3796520204684533,0,63.315,0
860-73-6466,Alex,3/2/2019,82.887,4.429470655103012,-1.0905756651363614,0,82.887,0
549-23-9016,Giza,2/13/2019,31.227,3.47280461051459,-2.1314965291015966,0,31.227,0
896-34-0956,Alex,1/26/2019,22.386,3.1521375527181266,-2.480405150594782,0,22.386,0
804-38-3935,Alex,1/30/2019,295.407,5.691733509877204,0.2828563164576443,0,295.407,0
585-90-0249,Alex,1/27/2019,76.923,4.355721159619828,-1.1708203743424697,0,76.923,0
862-29-5914,Giza,1/30/2019,23.499,3.1986323003911417,-2.429815550188862,0,23.499,0
845-94-6841,Giza,1/8/2019,688.716,6.536279918660263,1.20178302286898,0,688.716,0
125-45-2293,Alex,1/19/2019,624.33,6.438279510393448,1.095151591536089,0,624.33,0
843-73-4724,Alex,1/25/2019,77.805,4.366976446627504,-1.15857381960952,0,77.805,0
409-33-9708,Alex,2/19/2019,206.808,5.336614576480381,-0.1035384020053334,0,206.808,0
658-66-3967,Giza,1/14/2019,390.9465,5.971125350884439,0.5868545592835487,0,390.9465,0
866-70-2814,Cairo,2/25/2019,554.295,6.319499504065119,0.9659104759885281,0,554.295,0
160-22-2687,Alex,1/23/2019,503.7375,6.224038492151278,0.8620420889391051,0,503.7375,0
895-03-6665,Cairo,2/16/2019,345.0195,5.846495131851153,0.4512479952101716,0,345.0195,0
770-42-8960,Cairo,1/1/2019,177.408,5.184073062189817,-0.2695144453112411,0,177.408,0
748-45-2862,Alex,3/7/2019,118.902,4.786674742461488,-0.7019121504978085,0,118.902,0
234-36-2483,Cairo,2/15/2019,362.817,5.89665099396422,0.5058211491534752,0,362.817,0
316-66-3011,Alex,1/23/2019,450.1035,6.111696803196044,0.7398063217264144,0,450.1035,0
848-95-6252,Giza,2/20/2019,90.5835,4.51725112445018,-0.9950642559993953,0,90.5835,0
840-76-5966,Alex,1/8/2019,26.796,3.324892125452081,-2.2924358585713187,0,26.796,0
152-03-4217,Cairo,3/17/2019,106.596,4.678383472315497,-0.8197407732631892,0,106.596,0
533-66-5566,Cairo,1/12/2019,375.3645,5.930558088704347,0.5427144857060738,0,375.3645,0
